time,d1,d2,d3,d4,d5,d6
45.8,4933.52349015037,52.6625014840041,52.0585605007541,34.699170465767,53.3029933427923,56.0449773776979
45.9,5019.83970901732,62.0932109284858,50.9774867087987,71.8437282987149,51.8129486838096,47.7142815671491
46,5098.50804146056,44.5533473860882,37.0692867083978,42.6563163225185,48.3003668415629,45.9332987599033
46.1,5172.18606088156,52.6129276010296,22.8060672899515,51.7499375531935,52.2600394827959,53.0741678888903
46.2,5251.61008728924,42.8263117503709,58.2344940978051,91.5894221373899,46.7929074536118,53.1714769131489
46.3,5331.78565008465,44.1441143147742,57.903490448924,18.8279036829425,43.9869935925693,51.4029486141356
46.4,5405.27984364875,50.0745566183713,68.1714832551658,22.393945384459,51.1416036805336,55.6043521385708
46.5,5493.9673134735,53.7507009100965,57.164561953247,30.3233976919845,55.373903379858,40.6616132427546
46.6,5570.74479758884,39.9360094289706,40.8934112482271,29.7083170691212,57.3099963118364,48.5701506285236
46.7,5637.64236874405,47.177436897497,67.7824298913703,41.8497540690072,47.7998698087258,51.5463294516383
46.8,5714.04943989318,28.1169224840674,50.8078094670084,55.7914197854715,52.3486337902958,49.6349974562499
46.9,5779.50970437638,30.2312750558017,34.6345631354129,50.2487699509352,47.4578802872504,40.1190915781433
47,5857.25207313263,60.2426279165656,72.2088902864192,29.4482744576593,46.20693174966,50.8010392682214
47.1,5925.56536831071,64.899888868671,45.5927462647459,53.4040145821126,55.510085859212,60.5962659153684
47.2,5992.96796227099,62.1749105014,46.2974098326421,8.70033802733896,44.7757768660407,46.1042119986606
47.3,6055.82727790753,55.4768423535938,68.0097861691028,55.6521401296729,55.3286425387927,50.2590455900341
47.4,6125.23571325577,24.3667040524045,57.9407306656429,55.1635166774544,51.6651550458286,53.9945453974191
47.5,6198.82679466306,45.1996989135909,48.2892363062661,33.288326444421,48.5939216477225,53.7262287406781
47.6,6251.06995443748,47.5622233903121,47.4702669970882,40.9151280441396,58.5538640250815,47.3624951973883
47.7,6300.12826021822,54.0411112750422,60.5727025558796,36.8304036424112,41.8698450527483,46.3819216448783
47.8,6356.15551210213,56.3324676276478,51.0393411599921,49.4673137300517,58.0105864558407,44.54370139764
47.9,6414.27519532281,56.1199521361181,54.7428984071339,56.8527858218343,42.1001407446784,46.7466845489351
48,6466.94269988555,47.0559484962469,59.5364080421024,1.39466817695101,45.7402676094151,37.8555152150602
48.1,6516.07509558722,36.1769725450729,58.0898261268604,55.1346650692632,48.6631842616,52.1432619000905
48.2,6567.38330524145,48.0720814053037,56.2527137125171,100.694347299949,44.1357525933379,55.6597587821639
48.3,6604.72813759698,40.735481869159,34.8574982606578,15.0738050600838,45.2096315190525,54.7983331159813
48.4,6656.04397812904,56.6366247402511,55.9724500592906,39.8992358062914,55.1683667215136,53.2618068241561
48.5,6689.07788388457,44.7927144061324,50.3449942082278,48.4198808795122,46.7376683044921,60.3007539884732
48.6,6737.89948330829,45.4388570319946,47.9464607407089,61.3716905437085,57.3474755714612,51.6676971970207
48.7,6769.16250875293,49.5758094015974,58.846569017955,34.9021024177307,64.5369217151013,47.7756494073312
48.8,6799.7760180511,37.2718959283244,50.102392302475,44.7380302681251,49.7723315788499,49.9828032733264
48.9,6837.39277977594,70.1147023516711,40.8558396096364,9.65741793325043,54.3732105148705,52.9136398172592
49,6868.57932165053,49.5420368444324,46.3228724411039,27.3895802630671,43.2773619293751,51.0520483856427
49.1,6897.19858013147,50.2279994728229,49.2584684069508,48.9224585383037,50.195127740878,48.8376564539373
49.2,6909.65126466093,57.3637034989277,51.8671104638925,56.2334002177639,46.3694558516708,43.4770942877479
49.3,6929.64767183599,40.0443060813299,51.0485515043121,48.4680192755834,48.3261571287456,59.4772053504552
49.4,6944.36118074643,45.9600767122132,54.6499589258678,68.4503071365037,38.446603529029,45.9224793929784
49.5,6963.56792942302,55.9422312526089,72.6235229689171,40.5125119174473,48.0623882195016,51.6819139838162
49.6,6969.23462232367,51.0776426074487,54.7332289245354,31.5958471814961,48.8300036488546,51.7598969596707
49.7,6987.05709934199,70.3276059641305,35.6844110250471,16.191568063278,43.6760068593082,51.7945393462079
49.8,6995.21783118313,47.2571850102572,50.5022265910162,27.8957037891116,51.5586909950523,52.37652664721
49.9,6995.9525089479,48.8235539026424,47.8954100278204,32.3374232877708,46.9616748816128,40.7115619241649
50,6993.53602232443,38.3180828671716,26.4962873835425,68.3951952110585,41.7530801028732,47.4070444196587
50.1,6998.10548605031,45.1974135149377,51.2990577906284,25.6513570348692,47.4763128801102,52.1674900250043
50.2,6995.21532048441,27.0301730144019,53.9038957564187,53.8870303141772,47.8350795259929,45.8541675031756
50.3,6989.24843552,61.5912901778389,40.6465847561019,79.9772565105703,54.5128015789282,45.4365824317248
50.4,6975.48787569539,47.1460346043572,66.2097366179365,25.2559578648026,41.9517285244287,44.5427145969097
50.5,6967.87586345904,44.9178891603319,39.8466333774723,17.2019170587953,49.4217362278933,53.461030268275
50.6,6950.96729234222,48.5325880195938,50.7305362339504,72.941227651055,45.1811253088977,51.6158509805072
50.7,6940.17964126031,45.293690217071,49.4160665716482,48.4131297227867,53.4708770773812,54.9073836686491
50.8,6914.93332907438,74.8496078859074,45.5775534241462,47.1558797915514,54.9047609274667,48.3441222939959
50.9,6891.42272506731,53.5348733588935,35.7703552594543,54.7182310976016,53.3305804232269,65.170006445012
51,6862.09236875673,64.5398193095639,49.3434613207977,37.7826823330541,48.3709732521015,53.356419841877
51.1,6841.09616078979,42.7524197881698,44.2174560736719,33.2700307826052,55.5578777012395,52.4671313973825
51.2,6806.21889995664,37.678100627992,40.938681386068,41.6120009042742,50.5618539930224,45.8138449235026
51.3,6763.9907805616,39.5268354609164,65.4604230496041,51.1480604069313,54.0378369521732,50.5002401802898
51.4,6729.15631732222,48.9374132392521,63.4897551371962,26.910552120607,55.7685889164185,48.976289895301
51.5,6695.79960773345,55.1346274304121,51.1537697814654,49.2723410072931,55.9611121214793,50.7472139940684
51.6,6655.9770713699,47.0581620533836,57.7338272332888,45.7203169855098,49.1878105555303,45.0197776423191
51.7,6608.30028618781,58.0757456209918,37.9803532507741,30.8859990358814,41.4518156402556,47.2163585376697
51.8,6559.80915647903,53.9655017543662,45.3384665865359,95.6631022066018,47.6129832915361,52.972769974822
51.9,6511.78472337054,34.2717873091971,29.7438669183518,90.8142952520858,35.6750453947321,47.980893346403
52,6453.63767370294,36.7312663551738,50.7740757564705,66.1767969617835,55.0857638819589,55.3019026535073
52.1,6403.88540842407,40.8180983846716,55.6512882185447,64.1653241627239,49.583416467035,51.2423952416373
52.2,6356.6819750038,42.8666038788967,46.2712592951382,62.6560422374312,53.7050354296976,52.5587049968111
52.3,6310.89990415911,50.9729608365637,69.7753355497805,46.8952548206325,52.6523259478287,54.9689366262393
52.4,6242.95725883286,60.2419766941798,54.6857182761027,33.960790970742,55.6111381828554,43.6288742910672
52.5,6180.61637929053,74.2126472698258,52.9720087390196,52.2158342113897,47.1628209246935,49.5910892698105
52.6,6127.85891401856,59.4986924583969,53.37913316749,90.1537213190591,49.0023725127323,55.9401818205483
52.7,6051.31648181916,40.5379036016138,52.8954693213845,53.6475879657594,47.9132328253834,46.6414071803078
52.8,5998.20104786584,47.9710070308752,48.8273848062507,14.9565730577104,48.0462774685187,42.7890305282689
52.9,5919.80043257862,58.3596463416929,61.1921658276497,62.0946874716445,46.1786671486401,56.5570560377202
53,5859.34506821506,62.0543573263976,36.6007940280927,27.1917537954212,40.588181226791,61.1881748037847
53.1,5786.19399655757,51.0899579956655,27.1707017397148,46.9919172747259,45.730428959143,54.4222074258913
53.2,5708.31089124047,38.3298543026489,42.7165376020913,68.3149082134008,44.9244787206135,57.4824997214965
53.3,5635.02536639203,43.4178379143968,41.8051421944964,66.4340184362164,44.1350210013246,48.431661232688
53.4,5562.34718358698,49.2926349633824,44.5350189037886,68.1712890419533,50.0039415458789,53.0739594886347
53.5,5492.4603341002,38.0065868395923,45.5820086603726,90.9119059274778,51.5137038114141,48.8115269926384
53.6,5411.52481250139,38.2165871238045,59.7311199726463,38.895170457977,42.2871311383467,52.5093852853046
53.7,5338.35252939907,45.9211206490833,39.6849182751588,41.7199680528782,52.3573490565199,56.8993927430397
53.8,5253.95436015129,57.8738651167334,54.7615082739933,44.1428110737892,52.3916995106945,53.1313462589907
53.9,5184.39955613835,37.9663977073467,58.9538942128554,86.6200289515992,38.170115315369,47.7137270801218
54,5101.76251241305,58.9703224665024,58.5583690276265,81.4934807991526,44.8229850884975,50.3154044918755
54.1,5012.33259751589,58.6329727779963,39.259520148364,29.5971595403667,55.3534945141043,58.7999998981807
54.2,4933.71239731211,41.3724895310564,54.0773622812183,75.618323450199,46.8749193423262,55.1053395081759
54.3,4850.79504254957,57.2016918486462,63.3550193516951,67.7432693647422,49.5911867111803,47.0162877705972
54.4,4781.44820201031,40.7923588163274,45.4406485600053,22.7877668767811,56.2184584225006,46.9832787946588
54.5,4689.60642676004,32.6449990336878,48.0649737080737,19.0125834254988,52.2119933560536,38.2821443026016
54.6,4597.5615730888,21.1542700568157,55.0214067984008,56.9652963433203,51.2421006268079,51.2007416884767
54.7,4515.81132783164,47.9497404635714,60.0685360455087,58.2329807731507,47.08632671166,47.0825704428919
54.8,4428.72122324538,27.8607899862602,62.7872435854647,70.7102842954133,52.375755819674,54.2639609186496
54.9,4359.15510519703,32.3327688314704,45.6206758440348,51.8313788303557,43.9822703351985,49.7474404486378
55,4268.08927161686,38.7583322937319,24.1815507325872,39.6371230643192,49.9540815412949,41.8836237468621
55.1,4178.56475392863,37.3685597926688,42.4336865389862,67.4680083067835,43.8584597658156,48.010761289172
55.2,4108.30819800638,48.0528086658107,65.475912561485,67.5683427425007,53.9758121676687,49.8026357878968
55.3,4015.35369484734,57.9473788916999,49.5564895427037,43.5556790667886,50.5285711475652,41.5320207359055
55.4,3925.04288808681,44.8394930497354,44.8340577665697,57.3226607698322,49.4660937765593,45.5957314417735
55.5,3845.67557747284,58.3595374129503,36.671821517486,36.5444065620732,44.1444945529814,47.2620235340941
55.6,3762.68707845051,61.0399442941916,46.0434226195304,16.5232464831804,52.5046665514893,46.3307160619044
55.7,3674.52288255394,59.4218477282,47.5898258365762,44.4410715534985,52.6936543788282,55.9476664542009
55.8,3595.66833376974,39.4651962929143,42.5179393165672,54.7897298591765,55.3249720774982,51.289192557033
55.9,3524.26792706609,61.929280344452,36.7483792841691,78.955644061071,49.7945516464906,51.2293208881831
56,3435.91041083975,54.6641068789799,47.9052930029845,42.2729885051662,49.1404509430589,50.4180566135211
56.1,3353.64183932763,66.1427610864872,45.6931820997753,56.3930328961667,44.5674812143934,52.4808072926982
56.2,3277.18490408964,69.413172749763,58.8812344579194,49.8901227802844,57.8452320807519,46.3685446978347
56.3,3192.56709034844,48.2020077996048,23.387008160773,86.1112525984529,52.8169800078677,40.2005900887831
56.4,3113.98618954071,49.7776409735908,54.4713808835059,47.0036064326735,52.0297471957018,56.7470906372646
56.5,3040.86481305027,48.2747303583152,48.6197147413248,84.8664386738124,46.3313423438963,54.3946333943304
56.6,2960.26724465623,54.7371409224446,53.1806387201104,90.3479236815103,37.683026466085,46.6307055030832
56.7,2882.25412758049,52.8212878202397,49.2751280900876,30.798996032642,43.328388177116,48.8051826289782
56.8,2802.17906713721,27.5925608891523,60.1262586124135,54.9281995489254,53.5378677285556,50.9837771255689
56.9,2734.04785315878,55.4315729836559,63.9314707296552,39.6496125683906,52.1250509711031,52.6428287315258
57,2662.36063437454,50.9904771687627,33.6007499198553,40.5058198329534,43.1897921654646,59.208585367313
57.1,2580.31086055762,56.0305692129312,49.3416382754564,76.3765349291753,58.3931120435444,46.2765053767817
57.2,2524.58507008468,37.4847106570023,50.1048354815361,45.9814715984765,46.6881869036685,49.4849222616138
57.3,2445.5947235441,60.1282657376106,50.9101263862347,43.0898003920489,39.7102006761826,43.7663051930149
57.4,2381.5882170017,38.0754769325738,52.1198253986198,37.8002785483178,46.7519711398126,56.994223700503
57.5,2296.44834561794,41.8668438742778,54.9933043815446,51.4936225313491,48.1696831830027,41.9898665093672
57.6,2239.00941524474,49.422939439169,40.5950863503491,43.3982706557816,47.155845872467,38.8907099320305
57.7,2183.7657388311,49.5592648496009,41.8535615085633,62.8891372225033,51.6794325329705,45.5507398799906
57.8,2104.66279903721,54.8783281885547,43.5655241900887,56.8831619978116,48.9491072596092,47.6646514279979
57.9,2042.78196369909,42.9053283782745,45.0180637894139,62.1777351905718,50.0225582370153,55.4898325245803
58,1979.42501962486,47.9258807364909,35.042948450024,72.4867495522166,49.9085648091676,51.0992089293204
58.1,1915.79185102875,37.8025671661906,43.7146019302691,47.1136219584183,47.6886699850102,46.2293391620151
58.2,1858.77227897707,53.6766992095553,45.6903901636733,64.8745843632464,51.9043467513142,43.4100892459974
58.3,1799.60940425931,41.6468233865968,48.7543140353919,13.7165594897958,47.9200410165616,56.650952357756
58.4,1740.95556500441,51.6778254109996,48.9938154445335,28.2455482662028,47.6601593313388,50.3128041763639
58.5,1684.83431615559,35.7148847825569,75.5315718120214,77.5730172038282,42.2507565845713,51.9642732056015
58.6,1632.21740178949,62.7222603598609,36.7568619756976,37.0328974836611,53.2365262498519,50.1912090992694
58.7,1586.13726987317,49.706995649162,52.9359746442454,55.564125413701,50.804934424394,52.0692187951426
58.8,1531.47296221347,53.0376924746303,56.6060863912434,47.2656043591314,49.0690122382102,52.895384688956
58.9,1468.36961523412,49.8557429134404,38.2904615568536,57.7875691214127,44.3419645442469,53.0456601849609
59,1425.03004574414,25.7560531293155,49.2207506913658,69.4090014830243,48.3071762415629,44.6449398305792
59.1,1382.5833828756,66.2578765204945,73.9702233428015,75.9627136064479,44.2520665658676,57.4843732474801
59.2,1331.75383877933,50.1001882304095,63.4648455350099,26.9722481538852,48.712384656092,50.9512704277284
59.3,1289.90275145382,57.2276174304926,41.8418812827423,38.5925195395307,49.2586695902872,50.1539077427765
59.4,1237.96914316807,53.7727003924812,54.0616855212018,77.5441088511858,48.5230806700355,47.7196125801112
59.5,1196.29110319306,45.9864819631336,65.2323711788197,72.7948724289234,49.8985727736203,42.0208898393275
59.6,1155.02095749429,64.2992269651805,63.7227974860839,39.4433508701635,48.707123621947,42.8456513394576
59.7,1110.58990562147,43.3286510973155,51.3110407740888,40.4009183652837,50.1539993004113,55.2609722112671
59.8,1062.96307339759,58.4774712971635,61.6010916118723,66.5455484383831,64.3966868551136,48.8270544276583
59.9,1039.16969269128,45.3611854861095,41.2056333762935,52.2016641083067,55.4111101024292,45.195994767434
60,993.884919197387,49.4150580184852,49.4211476589068,45.2558636620879,47.5418565145122,52.6908953409134
60.1,956.777956369417,60.6798092573769,50.0048302757187,46.2865723280418,44.1269520677392,55.8860085611993
60.2,915.891368762462,44.3053049510947,50.5037208079463,38.6721379060659,58.16460203721,51.3392735693694
60.3,872.421011708594,57.4434405896546,53.8842589858189,63.2257463623908,55.3176580801053,43.5966590945747
60.4,851.757545780237,49.7302250574227,48.2265377370192,83.1248411222436,50.7136212440627,45.8829790785799
60.5,814.828484888969,58.6926918728114,37.1346178042375,61.0998840088293,58.4109167214256,45.6306445784224
60.6,790.127447926717,56.2140615948011,45.051576553162,89.6645225220392,46.2375099759157,47.8564422946648
60.7,748.668988936373,41.1110015401809,38.6587894130952,87.0641314172719,51.198863367763,48.5803190229151
60.8,720.338435119275,55.7971657878126,44.4168409272193,69.2121302640505,53.4020952825276,51.8545398508818
60.9,687.767244760754,44.3634342080189,48.5718567742949,48.7108041781958,51.2389660509224,49.796661384669
61,673.384668809866,45.9403278909115,45.9097731481163,19.6636128543309,53.5007156532076,45.2639349232382
61.1,637.203436941749,55.8773019239309,62.9260416291211,23.6263204491279,58.4997534679296,51.6422733206226
61.2,621.694122161912,60.8290447074021,67.7946845857659,40.2345588225242,56.5210714394679,54.5728137541753
61.3,596.881396220967,61.0780937387857,55.5734200034731,38.5482146584624,45.7089883395662,60.4290900781996
61.4,568.217398549162,42.0153175061895,49.1550135243616,66.3990057838064,53.0333057357458,50.549446834249
61.5,544.306078500873,47.2539936811434,37.4399589856591,49.7353614853308,48.9326430654791,46.6267223647129
61.6,512.615802775465,57.9756412956301,56.3375849624722,10.2800407124702,59.5156590052254,49.4795414056117
61.7,500.96731191229,45.4346884204391,54.9013654656736,31.6338608646227,57.4360295536762,44.155371610014
61.8,488.980742224187,34.2807211552812,54.7910656211373,51.5816936898757,42.1493963756889,45.665051499038
61.9,465.872683211407,48.5003335338664,37.8806158332001,72.174929470874,49.7667101467247,47.6117204528091
62,437.751775358885,34.9302983163359,51.808748509067,28.2722808875289,37.5773898475648,50.3862074444504
62.1,431.591028888377,58.5140551874621,54.6773295457921,30.5092844368716,37.0529456047846,47.2043039077253
62.2,397.822419101281,54.7597488781777,47.8927340695686,67.3518929052545,47.9470068733128,45.9759896420859
62.3,387.809159236443,43.4479337014442,63.715370742713,48.2647483257753,50.6461457911265,45.9163391565144
62.4,370.601179726637,49.3101047069256,57.2312652451928,36.9781008171903,57.9116206029306,59.1946238295549
62.5,361.59042360934,40.0666344445639,57.7648637397134,16.7799567337414,43.9944506359201,52.0664021513272
62.6,342.87156779266,67.8208912794125,53.3594669115694,40.7235419161287,39.4512644958325,54.2531022594299
62.7,322.151355452054,49.2786228284812,40.6137656765424,32.199450629551,51.7640117915115,63.420438965503
62.8,307.819600221962,63.6409440220518,44.020955917195,35.6305180538581,50.4894394369671,57.6621748779979
62.9,299.029449447816,72.4022898850364,49.2734647855435,61.4685063820872,49.9956798423633,49.3920813922069
63,286.874316707292,59.0751942998439,43.8034016079807,28.8360374849517,49.9991070536511,46.1630607533445
63.1,276.782287927476,47.9197750888383,53.1758514371956,24.444065825436,48.8933640899401,47.2890962326153
63.2,251.589874255342,53.7473163728647,39.6322215643245,73.4061038240791,50.2048081320307,46.1766750819254
63.3,253.237533562505,69.412425179827,29.0916830190873,59.9050134200781,53.0597309546991,49.1118094962792
63.4,238.983732793162,27.0025063330598,41.9323536334305,39.0198217471674,56.0275099741804,45.7093828717375
63.5,237.306045715178,49.9230811136552,29.6344111855688,33.1046227018853,47.8623647702162,41.3303729718882
63.6,219.063759739468,37.1633944221357,39.7178035496434,95.0178954853206,56.5063299780379,55.2415548269294
63.7,210.187214028349,27.687169326166,57.8555137571511,66.4553014898754,57.5773606151899,53.2875402231457
63.8,204.035230959108,35.7792713319892,49.0655420876204,82.7423023696029,56.0444924613035,57.2076408571234
63.9,198.274370780671,56.1843981941323,62.8138049353704,54.0391805777814,48.0210597690916,34.0069130523462
64,176.509149704249,50.6024089911214,41.0784414998164,51.4598533625211,53.3876777916106,52.5514508416519
64.1,180.563542826883,45.0500095189505,45.1939188874118,42.4638389908211,51.9579782636482,52.498621097031
64.2,174.355032756052,50.8687415533502,42.8448153159225,56.3558695227372,58.4351244889925,43.3784187233423
64.3,170.706944741933,47.3321765218738,62.2179865823753,49.4161563373568,54.0531688395082,46.4984104743749
64.4,163.449461947795,29.342395196357,57.9670859982871,57.6854958699258,50.156422421791,57.2667490512966
64.5,154.47640730025,63.0014591127474,71.7328988712644,11.6011782656281,43.9271338661506,53.9623890529077
64.6,151.507347344095,47.7863275259389,47.8831767639863,25.9805390238553,49.326276724488,45.8938478599339
64.7,141.447166751908,49.4684745384202,60.1669612369815,22.1087254469008,52.360406226756,51.842587356167
64.8,144.725057403645,48.8879393101222,57.2767282577348,71.5072180889489,56.6974150582972,46.6507713830707
64.9,132.259198546741,33.4331866617549,48.5047724056717,105.688736695648,44.8584914473893,45.7392609014236
65,124.746152932654,56.6097395550811,54.9524480963202,23.4365866731823,50.7767342197542,50.3503445727181
65.1,118.417287778796,65.6183879602676,58.9451936393478,62.8814206745187,54.1438746870284,46.6648391618218
65.2,124.049841332863,61.690885387884,46.5157027041245,73.9493568064142,49.576273500274,55.1259217510935
65.3,124.464350261074,47.276107838151,53.592992976558,79.8892280278445,42.2908716146682,48.7636955531532
65.4,102.876002752952,49.0447233812104,44.421704689162,68.3190042242129,47.6780416053816,45.9885264643955
65.5,104.895616712354,60.2062676907226,49.6192694280749,43.7077451903697,48.4068877762733,59.3706533255626
65.6,108.429424007553,44.5703035826467,53.138268748491,53.6219784936711,46.4233511249095,36.5085876062593
65.7,112.745036198061,69.9773171098755,61.4813111565673,45.7707750187242,54.0720902545412,45.0399283918456
65.8,88.0372091479324,22.4876081504449,38.4915680502016,53.7537291451173,49.1411801635739,43.6076544905963
65.9,89.973129688381,47.6673322195049,40.9663032644607,51.1147713765478,56.8194920630461,43.2336850439052
66,97.190603827897,49.7810323565618,56.6943365273714,37.4243081319447,47.6290943142684,48.0976073230118
66.1,92.1663389670565,49.5287677765703,64.9076270433188,33.8623690040525,41.7815913372422,52.740278485077
66.2,88.6723633810721,57.6072395845486,58.2203757966087,41.0508841215392,41.6006003134307,60.9790640158269
66.3,72.9043390538955,50.7112495791568,54.1197320058467,59.1441714740801,52.7864067396867,52.394530977904
66.4,82.6644724129273,50.9911967744755,48.8281069285156,27.0073647457773,49.0471448114417,51.1342230255501
66.5,85.898437401109,40.8279397867195,54.4841714534791,57.7090690549551,45.0733826569998,47.5645751780126
66.6,77.9338461925639,52.6050135372586,45.9189093586399,12.704980445937,52.9283096150196,52.943180732893
66.7,73.8493188163759,46.7698671018011,47.6655363090299,69.6715731515955,48.1570107411836,47.852983284963
66.8,79.3155516645295,30.6361921989351,66.7929612902552,86.1368022581688,58.7179913687971,53.7520064906931
66.9,74.6032626235303,50.7230415268787,57.5041882454172,40.7452350666661,57.8419394876159,48.4747125728833
67,67.2612919159495,62.7631028866128,54.9063990892344,18.6591695375259,55.5130451115233,51.5304282717888
67.1,71.0273211106882,34.9920481464834,48.6261357638958,45.2881428212626,48.3756501005861,52.6618966449412
67.2,71.1075452179104,33.4830908254256,50.7135568182076,16.50126382142,56.8714380843902,48.9207162658385
67.3,66.9369564072916,55.4347729396493,60.4087765195815,75.8113534653723,51.1353757906833,47.5024387595049
67.4,72.7307866523902,46.8827370142579,36.3489406853273,70.0514006451899,51.0056568157673,51.5523693979511
67.5,60.577853057692,56.884199126825,40.5767890651358,42.139953254396,51.7890847586445,51.803475973783
67.6,68.0911945795256,69.3383101758613,47.8396235250007,39.765667083697,52.8868482934974,58.1419160574592
67.7,78.3598744692195,37.2564918261136,45.8796044226314,55.9453763714785,48.6787667831698,60.4862207348582
67.8,60.9486534344446,59.6570460759087,46.5896759104529,19.7043712849554,47.0640045223616,50.2197364918862
67.9,59.4227399182787,36.1677588784247,50.4584090223892,45.3151955399847,44.3986648190458,51.8435333778344
68,71.9901239872963,63.520850964263,61.6909755098301,57.166695270116,54.4042170197334,49.3902293223175
68.1,51.4342601414907,52.1331624823596,34.6408847305301,72.8758605712763,52.3951301726022,51.4664238215279
68.2,64.8609407027918,41.5618488379529,60.641031434927,65.4592231512053,57.0083440596347,54.3644039104212
68.3,58.9713246523336,44.9334174549358,57.3810384409166,72.5817789546766,56.2313060571442,44.6889994683725
68.4,52.9630980676756,44.7241798996176,69.8808193736923,47.3934647992188,47.748116674348,54.5795166088127
68.5,56.399664976182,31.5013241939844,47.70550232103,45.1110250554524,44.1041956796326,47.7287464454052
68.6,55.3267040853438,51.1466726154502,50.9406981355619,22.9346342023828,42.7211622652959,42.2624595147186
68.7,54.9282545351424,60.7818674021481,44.0859054014848,37.5590862626597,55.4861592060538,49.4440257962673
68.8,64.1953979681141,42.7136468610642,66.1038631409799,102.072275219505,59.0871365268026,51.548618447927
68.9,53.867397401203,63.7612484066078,57.64668929675,28.6237209531783,50.6075313042551,50.6880927805765
69,49.080981399541,39.4794464969417,51.4621303934326,26.2871754125658,58.864683703848,41.8870347162504
69.1,54.3246120804863,56.4520399260716,26.5615283381227,51.9469734568965,50.2447399683303,52.4324777271367
69.2,56.2602496514911,36.8910259766517,46.8064866491791,35.1855636318921,51.1868984802419,48.7408949323423
69.3,52.6784980199586,50.5566851570267,39.7284190313141,40.956598981509,48.242659393587,50.2333440909598
69.4,55.9728280204999,26.9097404626987,49.5380648189244,59.2886967150625,67.8625338875897,44.4048551502638
69.5,51.1650485649893,53.1512157941825,39.1029927387529,62.2031690706772,44.3357361367053,55.9003953074039
69.6,50.822905737074,70.8389299100847,54.4763503710955,46.9215541333197,52.0112327299561,51.092291655882
69.7,54.5778405865111,55.1839957533328,54.4494390656626,18.8108159981998,48.9476412227708,47.4473243251922
69.8,49.3419033783379,44.9701546205112,63.837140142784,77.4713518484182,52.940355705921,56.4236323546347
69.9,48.9584393574916,43.055082156223,57.6708027695003,52.0185291402505,61.3938102231389,50.5084314560425
70,42.8627558899511,37.408854296863,73.3571000930158,71.8774956213277,50.3256837728802,49.7982628105802
70.1,55.5199012217918,41.1623642213315,57.6180770286026,83.0779586139363,42.5872582850465,46.8852951865801
70.2,52.4258887109006,46.3627420505877,46.3667934260402,37.1041353291693,50.326331833605,46.6650563777867
70.3,55.6647354705125,35.4793430128947,43.8866484529017,44.6382324764796,44.8690551228848,53.2251852247226
70.4,45.0259668545082,59.9798162237167,45.9837554657666,42.1844208276872,63.869110840071,52.8667336313353
70.5,52.3021346951587,48.5510119402586,40.9850800745574,9.49505118184177,45.4163585874948,50.5404081999845
70.6,56.9122763279904,32.85148844234,65.5908021720187,62.577117330803,48.5479007814027,44.8387477696978
70.7,50.2818654578176,51.0685726538056,83.0269327284225,42.9256872752072,58.384178138897,37.4811362867292
70.8,53.3543874730984,50.6335175517554,37.9370506843678,55.1305309839504,51.9668532137057,58.533840900624
70.9,49.6042798203799,43.1162207563168,43.7084066805784,58.0191587005641,51.2198383404368,50.0692945789723
71,53.7344787085171,65.3969023342139,57.3879255404555,56.1132111556294,56.2883301096229,53.891259956377
71.1,42.4957024037186,47.6777272452609,56.6756288311179,41.3959834555985,40.0456683205159,51.3278658978632
71.2,46.7208860101909,30.7580033124102,39.6858355598661,46.4664893190443,52.2690043617032,42.8433288735609
71.3,51.9641025882633,55.22628702443,46.185912401409,18.4709792558098,48.0583232831763,55.5730237897021
71.4,49.8832948865214,41.1369661855754,44.9944548136641,49.0256621337357,49.3409698372943,50.6756320721359
71.5,49.013923972424,54.7064003599748,56.2318737777419,70.4959265566244,46.0827665554732,51.8878224148088
71.6,51.082113137699,55.98851707994,48.4174964851447,63.5173558141319,62.2263891719635,53.723412698069
71.7,48.9599117757038,68.3261526652751,47.3410566951866,91.9452880190577,49.4984356483178,43.0057425305684
71.8,52.9016667427445,51.6002333954156,46.3294046660164,30.3513538994842,53.7428232028214,50.9757508923898
71.9,49.8680100660032,46.1990445873743,56.0764293564127,16.0517137203961,43.4488350540105,47.3443183486268
72,49.5785384392713,49.7706525211195,26.7685830480037,53.6347747905618,51.3411699511533,44.2982341558919
72.1,52.6282458155759,65.9430016797396,53.8968809745019,51.0797360376845,45.2037842107316,49.7323032183755
72.2,58.4063310195229,42.2501654287439,67.3645982393249,69.538623520174,56.4171186464335,45.5638351735906
72.3,61.4302780573277,65.6671743330131,42.9674820893397,49.5616578312107,50.2304140487441,47.2072188101824
72.4,50.2018610569441,39.0542869450352,51.8446621997963,33.1691719528562,52.5350271233025,53.7866464909391
72.5,52.8832013609937,49.9290903861722,53.010715592054,64.7150037685128,57.215777464471,60.4800662497046
72.6,52.5696337575112,64.7172105637646,49.8181148654283,103.928298183738,54.6818060805328,38.2289652284072
72.7,48.5095571269184,49.1134584410003,58.3077618682853,47.8925957685983,48.8409982912573,55.1461019195
72.8,51.003344491304,53.1353289575999,52.7738636822047,47.7694912606269,53.1629043933792,49.6553974693575
72.9,59.2172354009792,43.9923795029771,52.6336210011205,52.287030677758,52.1864069956868,48.1605826766324
73,61.1171514956683,43.4038646473006,65.6369708213592,56.343294675614,59.8378218559098,62.3421582238493
73.1,53.8177645150366,52.4785234199589,51.8264072629095,67.3429810032075,44.9056638847743,41.5156045131257
